"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4084","#MeToo #WomenEmpowerment #Feminism #Feminists

Are YOU one of these?

Probably not?

READ AND FIND YOURSELF:

https://t.co/o24rqW4OIk",FALSE,5,NA,2017-12-28 21:06:56,FALSE,NA,"946487656497770497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarkTriadMan",2,FALSE,FALSE,NA,NA
"4085","RT @WILPublication: Download a free copy now! From #MeToo&amp; trailblazing women; to @phumzileunwomen on Leave No One Behind; and #ShamiChakra…",FALSE,0,NA,2017-12-28 21:06:56,FALSE,NA,"946487656359247872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaonoot",1091,TRUE,FALSE,NA,NA
"4086","@ambassadorkh Thanks! Please #pray an #angel sent by #God appears to all distressed #souls! Pray life as they know… https://t.co/GVC1WixNMf",FALSE,0,"ambassadorkh",2017-12-28 21:06:54,TRUE,NA,"946487648541065216","297415605","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4087","RT @infowars: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/Fdp30pZj…",FALSE,0,NA,2017-12-28 21:06:50,FALSE,NA,"946487628211347456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scapmichelle",23,TRUE,FALSE,NA,NA
"4088","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:43,FALSE,NA,"946487599790809088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dfasciana7",105,TRUE,FALSE,NA,NA
"4089","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:39,FALSE,NA,"946487583911137280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gelicmonkey",105,TRUE,FALSE,NA,NA
"4090","RT @WILPublication: Download a free copy now! From #MeToo&amp; trailblazing women; to @phumzileunwomen on Leave No One Behind; and #ShamiChakra…",FALSE,0,NA,2017-12-28 21:06:33,FALSE,NA,"946487558174924800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Totally_Tiana",1091,TRUE,FALSE,NA,NA
"4091","Universities Face #MeToo Movement Over Sexual Harassment https://t.co/uFKedQqU1H",FALSE,1,NA,2017-12-28 21:06:32,FALSE,NA,"946487555276574721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AAUWanneh",0,FALSE,FALSE,NA,NA
"4092","RT @infowars: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/Fdp30pZj…",FALSE,0,NA,2017-12-28 21:06:32,FALSE,NA,"946487553405853696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AliciaDede",23,TRUE,FALSE,NA,NA
"4093","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:31,FALSE,NA,"946487551933796352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imlacerci",105,TRUE,FALSE,NA,NA
"4094","RT @Karnythia: A brief history lesson for #MeToo on how Black women were considered legally unrapeable because some of you are replicating…",FALSE,0,NA,2017-12-28 21:06:28,FALSE,NA,"946487536142114816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bakla4lyfe",1139,TRUE,FALSE,NA,NA
"4095","House of Cards wurde hier gedreht #Francis #Metoo https://t.co/fhQaeanUnq",FALSE,0,NA,2017-12-28 21:06:24,FALSE,NA,"946487521227280384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SchlaSchle",0,FALSE,FALSE,NA,NA
"4096","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:20,FALSE,NA,"946487505343471617",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","WarRoomMemes",105,TRUE,FALSE,NA,NA
"4097","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:20,FALSE,NA,"946487503011438592",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TheNewsWars",105,TRUE,FALSE,NA,NA
"4098","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:19,FALSE,NA,"946487501228781568",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RealPIW",105,TRUE,FALSE,NA,NA
"4099","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:19,FALSE,NA,"946487500838666241",NA,"<a href=""https://twitter.com/elitmik"" rel=""nofollow"">TweetGrabberX</a>","elitmik",105,TRUE,FALSE,NA,NA
"4100","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:19,FALSE,NA,"946487499584569348",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RealNewsX2",105,TRUE,FALSE,NA,NA
"4101","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:19,FALSE,NA,"946487497986596865",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RealAlexJones",105,TRUE,FALSE,NA,NA
"4102","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:17,FALSE,NA,"946487489660968960",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","PrisonPlanetTV",105,TRUE,FALSE,NA,NA
"4103","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:16,FALSE,NA,"946487487383433217",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","PrisonPlanet",105,TRUE,FALSE,NA,NA
"4104","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:15,FALSE,NA,"946487483684057088",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Infowars_Report",105,TRUE,FALSE,NA,NA
"4105","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:14,FALSE,NA,"946487479988867072",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","InfowarsReports",105,TRUE,FALSE,NA,NA
"4106","@TonyPaul1984 Brave of her to share, and unfortunately this is likely the tip of the iceberg when it comes to Athletes and #metoo...",FALSE,0,"TonyPaul1984",2017-12-28 21:06:14,FALSE,"946457114276450304","946487479829520386","214705379","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","caseyo4",0,FALSE,FALSE,NA,NA
"4107","RT @AAUW: Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual misconduct. Our…",FALSE,0,NA,2017-12-28 21:06:14,FALSE,NA,"946487478042681344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AAUWanneh",6,TRUE,FALSE,NA,NA
"4108","RT @WarRoomShow: Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT - https://t.co/0hkrK…",FALSE,0,NA,2017-12-28 21:06:14,FALSE,NA,"946487477216346112",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","InfowarsInsider",105,TRUE,FALSE,NA,NA
"4109","Universities face #MeToo movement over sexual harassment - +GENERAL PHYSICS LABORATORY ... https://t.co/9dvLqu9dkd",FALSE,0,NA,2017-12-28 21:06:07,FALSE,NA,"946487449420677120",NA,"<a href=""http://www.genphys.com"" rel=""nofollow"">General Physics Laboratory</a>","genphys",0,FALSE,FALSE,NA,NA
"4110","RT @WILPublication: Download a free copy now! From #MeToo&amp; trailblazing women; to @phumzileunwomen on Leave No One Behind; and #ShamiChakra…",FALSE,0,NA,2017-12-28 21:06:04,FALSE,NA,"946487436841852928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmyatt",1091,TRUE,FALSE,NA,NA
"4111","RT @Karnythia: A brief history lesson for #MeToo on how Black women were considered legally unrapeable because some of you are replicating…",FALSE,0,NA,2017-12-28 21:05:57,FALSE,NA,"946487408773816321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caspar01",1139,TRUE,FALSE,NA,NA
"4112","RT @KbomzKevin: TODAY, the phrase #metoo now also means #faketoo 

Ladies. You can blame it on those that tarnish a man's life. Example. Wa…",FALSE,0,NA,2017-12-28 21:05:55,FALSE,NA,"946487398233288704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnRStitesII",1,TRUE,FALSE,NA,NA
"4113","Please #pray an #angel sent by #God appears to all distressed #souls! Pray life as they know it will be changed for… https://t.co/hmcbaZPKLw",FALSE,2,NA,2017-12-28 21:05:50,TRUE,NA,"946487380231389184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4114","RT @aimeeterese: Something worth attending to in the #metoo moment is the historical legacy of racially weaponised accusations of sexual as…",FALSE,0,NA,2017-12-28 21:05:50,FALSE,NA,"946487378583027712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeterDarring",2,TRUE,FALSE,NA,NA
"4115","RT @RepSpeier: I'm sharing my #MeToo moment in the hope that my colleagues, &amp; current/former staff who feel safe to do so, will join me. #M…",FALSE,0,NA,2017-12-28 21:05:42,FALSE,NA,"946487345490026496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkWEccleston",396,TRUE,FALSE,NA,NA
"4116","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-28 21:05:36,FALSE,NA,"946487318713651200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmerPride777",422,TRUE,FALSE,NA,NA
"4117","I #pray one more #soul will have an angel intervene in their life today. I pray one more #miracle will take place t… https://t.co/yqaHJr7jaQ",FALSE,1,NA,2017-12-28 21:05:36,TRUE,NA,"946487317471956993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4118","RT @GretchenCarlson: Imagine if everyone ever sexually harassed told their stories w/ #MeToo - revolution. Let’s do it! Men/women together!…",FALSE,0,NA,2017-12-28 21:05:30,FALSE,NA,"946487293157584896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkWEccleston",39,TRUE,FALSE,NA,NA
"4119","RT @WarRoomShow: College Snowflakes Factories Now Face The #MeToo Movement | https://t.co/HwvzskZgaL https://t.co/ysyf06hcrc",FALSE,0,NA,2017-12-28 21:05:17,FALSE,NA,"946487238342402049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2911Warrior",18,TRUE,FALSE,NA,NA
"4120","If we all follow #Jesus we can learn to treat all with respect, dignity, and compassion. The net result is humanity… https://t.co/4V6mMmZClu",FALSE,2,NA,2017-12-28 21:05:16,TRUE,NA,"946487236257652736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4121","A #MeToo moment for the poor and powerless
 https://t.co/LpGFuIAy1N",FALSE,0,NA,2017-12-28 21:05:15,FALSE,NA,"946487233434984449",NA,"<a href=""http://getbrandwhistle.com/"" rel=""nofollow"">Brand Whistle</a>","summedupusa",0,FALSE,FALSE,NA,NA
"4122","RT @WarRoomShow: College Snowflakes Factories Now Face The #MeToo Movement | https://t.co/HwvzskZgaL https://t.co/ysyf06hcrc",FALSE,0,NA,2017-12-28 21:05:15,FALSE,NA,"946487231543496704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","courierbat",18,TRUE,FALSE,NA,NA
"4123","RT @Karnythia: A brief history lesson for #MeToo on how Black women were considered legally unrapeable because some of you are replicating…",FALSE,0,NA,2017-12-28 21:05:12,FALSE,NA,"946487216766947329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jo_kasprzak",1139,TRUE,FALSE,NA,NA
"4124","RT @thehuntinground: #MeToo has opened the floodgates for survivors worldwide, but it's not as easy to be heard if you're a blue-collar wor…",FALSE,0,NA,2017-12-28 21:05:02,FALSE,NA,"946487175775956993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PROJECT_RWRS",20,TRUE,FALSE,NA,NA
"4125","Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT -… https://t.co/U59TORFCyg",FALSE,162,NA,2017-12-28 21:04:59,TRUE,NA,"946487164388478976",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","WarRoomShow",105,FALSE,FALSE,NA,NA
"4126","Watch LIVE: College Snowflakes Factories Now Face The #MeToo Movement <ed><U+00A0><U+00BD><ed><U+00B3><U+00A3>

&gt;&gt;&gt; Tune in LIVE M-F 3-6p CT -… https://t.co/RcETjD8ixW",FALSE,45,NA,2017-12-28 21:04:59,TRUE,NA,"946487163428003840",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","infowars",23,FALSE,FALSE,NA,NA
"4127","ok so does @mooresenate go to court now over #pedophile &amp; #Sexualpredator actions? or does he just fade into the ba… https://t.co/9vQCVYUGYR",FALSE,0,NA,2017-12-28 21:04:53,TRUE,NA,"946487139880939521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RisePDX",1,FALSE,FALSE,NA,NA
"4128","RT @Chicago_Reader: Why is R. Kelly still bulletproof in this #MeToo moment?

https://t.co/rDWYNKPiKv",FALSE,0,NA,2017-12-28 21:04:44,FALSE,NA,"946487101826183168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BAFFLEDblog",3,TRUE,FALSE,NA,NA
"4129","RT @AAUW: Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual misconduct. Our…",FALSE,0,NA,2017-12-28 21:04:40,FALSE,NA,"946487086168846341",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AAUWCampus",6,TRUE,FALSE,NA,NA
"4130","RT @AAUW: Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual misconduct. Our…",FALSE,0,NA,2017-12-28 21:04:40,FALSE,NA,"946487085988532225",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NCCWSL",6,TRUE,FALSE,NA,NA
"4131","RT @WarRoomShow: College Snowflakes Factories Now Face The #MeToo Movement | https://t.co/HwvzskZgaL https://t.co/ysyf06hcrc",FALSE,0,NA,2017-12-28 21:04:40,FALSE,NA,"946487084122103809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","romatoireland",18,TRUE,FALSE,NA,NA
"4132","There mothers, daughters, girlfriends, wives, role models <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF>
There women &amp; powerful, deserving respect like ever1. Stand up #MeToo",FALSE,0,NA,2017-12-28 21:04:34,FALSE,NA,"946487058704592897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeganBa5",0,FALSE,FALSE,NA,NA
"4133","RT @WarRoomShow: College Snowflakes Factories Now Face The #MeToo Movement | https://t.co/HwvzskZgaL https://t.co/ysyf06hcrc",FALSE,0,NA,2017-12-28 21:04:31,FALSE,NA,"946487047426109440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_CAT187",18,TRUE,FALSE,NA,NA
"4134","@chelseahandler Stop crossing out Christ in Christmas. If you haven’t noticed Twitter has allowed more characters s… https://t.co/MohmW8PA8k",FALSE,1,"chelseahandler",2017-12-28 21:04:29,TRUE,"946475918704369664","946487037665914881","19877186","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buildcomputer4u",0,FALSE,FALSE,NA,NA
"4135","Moore issued a statement in which he didn't concede the race, but claimed ""election fraud experts across the countr… https://t.co/jG9oRBQXsy",FALSE,0,NA,2017-12-28 21:04:13,TRUE,NA,"946486971081379840",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kttk234567",0,FALSE,FALSE,NA,NA
"4136","I #pray the #love of #Jesus fills the hearts of people around the globe. I pray this leads to a worldwide transform… https://t.co/dzXKnWhOnC",FALSE,2,NA,2017-12-28 21:04:06,TRUE,NA,"946486942975197184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4137","RT @alanalevinson: I wrote about making content FOR MEN during #metoo while working through my own trauma and PTSD. Dedicating this to surv…",FALSE,0,NA,2017-12-28 21:04:02,FALSE,NA,"946486923895365634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hlindsydoe",126,TRUE,FALSE,NA,NA
"4138","RT @Amy_Siskind: TIME Person of the Year:
#MeToo <U+2705>
Trump (who couldn’t make photo shoot LOL) <U+274C>

Gallup most admired:
Hillary <U+2705> (16th time)…",FALSE,0,NA,2017-12-28 21:03:53,FALSE,NA,"946486885769195522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lisamseltzer",998,TRUE,FALSE,NA,NA
"4139","There is another way if we all follow The Light. By following The Light I mean only doing what is right in life. I… https://t.co/8kQYugbKb7",FALSE,2,NA,2017-12-28 21:03:49,TRUE,NA,"946486871101792263",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4140","@desiringGod Theology like this so abusive and the very reason hashtags like #MeToo &amp; #churchtoo  exists.  Do better",FALSE,3,"desiringGod",2017-12-28 21:03:46,FALSE,"942772197768224768","946486856656531456","15890094","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnArechtzigel",0,FALSE,FALSE,NA,NA
"4141","RT @during_2017: participated in the #MeToo campaign",FALSE,0,NA,2017-12-28 21:03:37,FALSE,NA,"946486821604741120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pineappIepml",7,TRUE,FALSE,NA,NA
"4142","RT @chelsea_janes: Like so many (all?) industries, MLB was always going to have to confront #metoo. There are a lot of great, respectful pe…",FALSE,0,NA,2017-12-28 21:03:29,FALSE,NA,"946486787009949697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Graitful",14,TRUE,FALSE,NA,NA
"4143","RT @therealroseanne: have you been threatened by fans of HRC? Tell us about it-#MeToo",FALSE,0,NA,2017-12-28 21:03:18,FALSE,NA,"946486739794825217",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cjlongoria07",422,TRUE,FALSE,NA,NA
"4144","Please #pray for all wounded #souls around the world. Pray they will be brought back to health very soon! By His st… https://t.co/6NfEmBTddI",FALSE,2,NA,2017-12-28 21:03:11,TRUE,NA,"946486710669492224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DulleyTopBooks",0,FALSE,FALSE,NA,NA
"4145","If it isnt true then this is a big blow to the #metoo movement and women will start getting looked at like accusing… https://t.co/YXgT8kfzk0",FALSE,0,NA,2017-12-28 21:03:06,TRUE,NA,"946486689144492032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isaacfromCT",0,FALSE,FALSE,NA,NA
"4146","I'm 6'3"" with tattoo arm sleeves &amp; a shaved head. I served as an Army Ranger &amp;FBI SWAT team leader. I don't look li… https://t.co/AqgkXMSvvi",FALSE,0,NA,2017-12-28 21:03:00,TRUE,NA,"946486665182298113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EvaCaletkova",0,FALSE,FALSE,NA,NA
"4147","RT @abc7newsbayarea: #MeToo and more: Take a look back at the year's biggest entertainment moments https://t.co/0ybH5AwrTu",FALSE,0,NA,2017-12-28 21:02:48,FALSE,NA,"946486615521628160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gamegirl2253",1,TRUE,FALSE,NA,NA
"4148","RT @WILPublication: Download a free copy now! From #MeToo&amp; trailblazing women; to @phumzileunwomen on Leave No One Behind; and #ShamiChakra…",FALSE,0,NA,2017-12-28 21:02:41,FALSE,NA,"946486583712272385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AntoS_Dixon",1091,TRUE,FALSE,NA,NA
"4149","For all the ladies who accuse men using the #MeToo hashtag on Twitter, I only have one question.

If you felt that… https://t.co/2Z5mHA0jnF",FALSE,0,NA,2017-12-28 21:02:33,TRUE,NA,"946486553811079168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suedesenator",0,FALSE,FALSE,NA,NA
"4150","Academia — like Hollywood, the media and Congress — is facing its own #MeToo movement over allegations of sexual mi… https://t.co/EvkT41BqWQ",FALSE,7,NA,2017-12-28 21:02:26,TRUE,NA,"946486521514938368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AAUW",6,FALSE,FALSE,NA,NA
"4151","RT @VivaLaPurge: Now Joy Villa is painting herself as a ""sex abuse victim"" in a last-ditch-desperate push to catch the #MeToo movement's at…",FALSE,0,NA,2017-12-28 21:02:25,FALSE,NA,"946486519312928769",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","CynthiaArtis4",448,TRUE,FALSE,NA,NA
"4152","RT @WarRoomShow: College Snowflakes Factories Now Face The #MeToo Movement | https://t.co/HwvzskZgaL https://t.co/ysyf06hcrc",FALSE,0,NA,2017-12-28 21:02:13,FALSE,NA,"946486466380812293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soniaerasmus",18,TRUE,FALSE,NA,NA
"4153","RT @VivaLaPurge: Now Joy Villa is painting herself as a ""sex abuse victim"" in a last-ditch-desperate push to catch the #MeToo movement's at…",FALSE,0,NA,2017-12-28 21:02:04,FALSE,NA,"946486429923860480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mpringlemn",448,TRUE,FALSE,NA,NA
"4154","@johncardillo @Joy_Villa @CLewandowski_ I'm still waiting on the false report. Hello! Is this kinda like #METOO? If… https://t.co/6g07NEai8T",FALSE,0,"johncardillo",2017-12-28 21:02:02,TRUE,"946208878026547200","946486420574736384","27995424","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gbouwman3",0,FALSE,FALSE,NA,NA
"4155","Sorry, what? Couldn't hear you over all the cries of "" #MeToo ut Im kept quiet about it for YEARS"". #JanetPorter https://t.co/LXW0lcN3XT",FALSE,0,NA,2017-12-28 21:01:58,FALSE,NA,"946486403969486849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lmilziz",0,FALSE,FALSE,NA,NA
"4156","RT @Karnythia: A brief history lesson for #MeToo on how Black women were considered legally unrapeable because some of you are replicating…",FALSE,0,NA,2017-12-28 21:01:46,FALSE,NA,"946486353994403841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilMiss1ofakind",1139,TRUE,FALSE,NA,NA
